,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,area
209,7311381767,33990,2014-01-01,ford,super duty f-550 drw,good,8,diesel,136250.0,clean,automatic,4wd,truck,south
210,7311381723,24990,2009-01-01,chevrolet,3500 lcf gas,good,8,gas,72789.0,clean,automatic,rwd,truck,south
211,7311381694,25990,2006-01-01,chevrolet,express cargo van,good,8,gas,73360.0,clean,automatic,rwd,truck,south
212,7311381686,24990,2017-01-01,gmc,savana commercial cutaway,good,8,gas,136965.0,clean,automatic,rwd,truck,south
213,7311381687,29990,2011-01-01,ford,super duty f-450 drw,good,8,diesel,137481.0,clean,automatic,4wd,truck,south
214,7311381690,24990,2007-01-01,ford,super duty f-450 drw,good,10,gas,46463.0,clean,automatic,rwd,truck,south
215,7311381692,22990,2010-01-01,ford,econoline commercial cutaway,good,10,gas,121911.0,clean,automatic,rwd,truck,south
216,7311381659,20990,2006-01-01,chevrolet,express cargo van,good,8,diesel,134296.0,clean,automatic,rwd,truck,south
217,7311381664,33990,2016-01-01,chevrolet,express commercial cutaway,good,8,gas,12398.0,clean,automatic,rwd,truck,south
218,7311381454,26990,2016-01-01,chevrolet,express commercial cutaway,good,8,gas,75734.0,clean,automatic,rwd,truck,south
219,7311381424,27990,2008-01-01,ford,econoline cargo van,good,8,gas,83459.0,clean,automatic,rwd,truck,south
220,7311380317,14990,2012-01-01,ford,econoline,good,8,gas,67820.0,clean,automatic,rwd,truck,south
221,7311380183,59990,2017-01-01,ford,super duty f-550 drw,good,8,diesel,31337.0,clean,automatic,4wd,truck,south
222,7311380128,31990,2006-01-01,ford,super duty f-550 drw,good,8,diesel,59429.0,clean,automatic,4wd,truck,south
223,7311371151,20888,2015-01-01,mercedes-benz,benz ml 450,excellent,6,gas,111261.0,clean,automatic,4wd,SUV,south
224,7311367867,31888,2015-01-01,gmc,1500 yukon slt,good,8,gas,109947.0,clean,automatic,rwd,SUV,south
225,7311365259,10888,2014-01-01,kia,sorento lx,good,4,gas,121259.0,clean,automatic,fwd,SUV,south
226,7311360610,26900,2019-01-01,ford,f150 regular cab xl,excellent,6,gas,8176.0,clean,automatic,rwd,pickup,south
227,7311346662,40888,2020-01-01,jeep,gladiator,like new,6,gas,27955.0,clean,automatic,4wd,SUV,south
228,7311345301,14995,2007-01-01,jeep,wrangler unlimited sahara,good,6,gas,163169.0,clean,automatic,4wd,SUV,south
229,7311319559,19997,2009-01-01,dodge,challenger,excellent,8,gas,83491.0,clean,automatic,rwd,coupe,south
230,7311319413,16589,2018-01-01,ford,fusion,excellent,4,gas,84867.0,clean,automatic,fwd,sedan,south
231,7311319201,21500,2013-01-01,jeep,wrangler,excellent,6,gas,78270.0,clean,manual,4wd,convertible,south
232,7311319080,23997,2017-01-01,infiniti,qx70,excellent,6,gas,84416.0,clean,automatic,rwd,SUV,south
233,7311318941,22510,2015-01-01,mercedes-benz,m-class,excellent,6,gas,74909.0,clean,automatic,4wd,SUV,south
234,7311318807,47997,2018-01-01,lexus,gx,excellent,8,gas,50144.0,clean,automatic,4wd,SUV,south
235,7311269291,31990,2018-01-01,ram,1500 quad cab harvest pickup,good,6,gas,27426.0,clean,other,4wd,pickup,south
236,7311235901,10000,2015-01-01,chrysler,200,like new,4,gas,73381.0,clean,automatic,fwd,sedan,south
